replica;tModel;sigmaIndex;nRey;nTess;nBo;nMave;selTrueModel;departTrueModel;replicated;firstTGM;numSwitches;avgContTGM;sdContTGM;changesBeforeFirstTGM;replicatedTGM;replicatedNTGM;biasBeta1
28;Y ~ X1 + X2;0.2;1;1;1;1;0.844454545454545;0.988802756244617;0.971586715867159;3;209;88.4666666666667;96.5994969992744;1;0.988641328090869;0.878859857482185;-0.220595063636364
29;Y ~ X1 + X2;0.2;1;1;1;1;0.857272727272727;0.989818644607063;0.972862453531599;38;193;97.2164948453608;110.79713319886;3;0.987341772151899;0.889724310776942;0.0693479363636363
30;Y ~ X1 + X2;0.2;1;1;1;1;0.853818181818182;0.98818017250559;0.975959813419447;32;223;83.8571428571429;82.5884027745075;3;0.989180191427382;0.893229166666667;0.198350327272727
31;Y ~ X1 + X2;0.2;1;1;1;1;0.846090909090909;0.989039329464861;0.978646398841839;21;205;90.3592233009709;103.874816662393;3;0.990537634408602;0.915525114155251;0.204342036363636
32;Y ~ X1 + X2;0.2;1;1;1;1;0.843090909090909;0.98846112369244;0.974533715925395;6;215;85.8703703703704;90.6000858856015;1;0.987654320987654;0.904328018223235;0.186912190909091
33;Y ~ X1 + X2;0.2;1;1;1;1;0.847454545454545;0.987125844866431;0.971896122376379;21;241;77.0413223140496;71.2865574862254;2;0.988641144299537;0.880184331797235;-0.0503099909090909
34;Y ~ X1 + X2;0.2;1;1;1;1;0.852272727272727;0.987625346703648;0.970116618075802;9;233;80.1282051282051;90.3655925576897;2;0.988301559792028;0.873853211009174;-0.0447315
35;Y ~ X1 + X2;0.2;1;1;1;1;0.853545454545454;0.986152535151257;0.966965888689408;2;261;71.6717557251908;71.2784834022476;1;0.985726280436608;0.856079404466501;-0.0545304363636363
36;Y ~ X1 + X2;0.2;1;1;1;1;0.873727272727273;0.985745499947976;0.967513069454817;40;274;69.6449275362319;71.6465167907197;2;0.987298899237934;0.819620253164557;-0.204909572727273
37;Y ~ X1 + X2;0.2;1;1;1;1;0.851;0.987820512820513;0.971877282688093;24;229;81.4;88.3422173619219;2;0.986678126342931;0.888077858880779;0.0584604545454546
38;Y ~ X1 + X2;0.2;1;1;1;1;0.870909090909091;0.987369519832985;0.96987087517934;5;242;79.1735537190083;90.6028584617092;2;0.987926727726894;0.857512953367876;0.0938862272727273
39;Y ~ X1 + X2;0.2;1;1;1;1;0.788727272727273;0.985590778097983;0.961105052708106;14;251;68.8571428571429;65.0893188516474;2;0.986155976003692;0.868150684931507;0.110469390909091
40;Y ~ X1 + X2;0.2;1;1;1;1;0.844636363636364;0.986221743810549;0.968972895863053;12;257;72.0232558139535;65.641838924895;2;0.988845988845989;0.871035940803383;-0.0920985545454545
41;Y ~ X1 + X2;0.2;1;1;1;1;0.846181818181818;0.986463257412978;0.967052860246198;5;252;73.8730158730159;80.4215875622444;1;0.985150615188799;0.861728395061728;0.0538127
